refix,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,NTO_NTF
0,0,29171,2.673828125,0.19140625,8.0,1,1,10,572.076599121094,138.160430908203,0,1,objects,small,1,1,faces,P,female,VS,I,180,E09,751.861328125,1
0,0,29172,2.9453125,0.18359375,9.0,11,48,11,1053.80200195312,324.376983642578,0,1,objects,small,1,1,faces,P,female,VS,I,180,E09,751.861328125,1
0,0,29173,3.181640625,0.203125,10.0,8,38,12,1001.66998291016,224.464172363281,0,1,faces,female,1,1,faces,P,female,VS,I,180,E09,751.861328125,0
0,0,29174,3.419921875,0.146484375,11.0,10,47,13,1097.36828613281,229.808547973633,0,1,faces,female,1,1,faces,P,female,VS,I,180,E09,751.861328125,0
2,1,29175,3.66015625,0.12109375,12.0,9,45,14,971.544860839844,981.64306640625,0,1,faces,female,1,1,faces,P,female,VS,I,180,E09,751.861328125,0
0,0,29185,0.228515625,0.1640625,2.0,7,23,2,787.851257324219,552.645935058594,0,1,faces,female,1,1,faces,P,female,VS,I,181,E09,756.060546875,0
0,0,29187,0.70703125,0.169921875,4.0,9,44,4,977.981506347656,853.96875,0,1,faces,female,1,1,faces,P,female,VS,I,181,E09,756.060546875,0
0,0,29189,1.9375,0.22265625,6.0,15,79,6,1399.33251953125,740.859008789062,0,1,objects,big,1,1,faces,P,female,VS,I,181,E09,756.060546875,1
0,0,29190,2.205078125,0.19140625,7.0,14,63,7,1178.09069824219,942.988098144531,0,1,faces,male,1,1,faces,P,female,VS,I,181,E09,756.060546875,0
0,0,29195,3.54296875,0.375,10.0,1,2,12,591.677490234375,231.723617553711,0,1,faces,female,1,1,faces,P,female,VS,I,181,E09,756.060546875,0
0,1,29209,0.7890625,0.150390625,2.0,5,18,4,689.034484863281,978.329772949219,0,1,faces,female,0,1,faces,A,male,VS,F,182,E09,760.259765625,0
0,0,29211,1.267578125,0.1640625,4.0,15,69,6,1296.39697265625,634.343017578125,0,1,faces,male,0,1,faces,A,male,VS,F,182,E09,760.259765625,0
0,0,29212,1.474609375,0.21875,5.0,13,59,7,1201.51086425781,536.649780273438,0,1,faces,female,0,1,faces,A,male,VS,F,182,E09,760.259765625,0
0,0,29213,1.775390625,0.140625,6.0,12,47,8,1042.28466796875,194.079574584961,0,1,faces,female,0,1,faces,A,male,VS,F,182,E09,760.259765625,0
1,0,29214,1.958984375,0.177734375,7.0,6,20,9,774.59423828125,204.013046264648,0,1,objects,small,0,1,faces,A,male,VS,F,182,E09,760.259765625,1
0,0,29215,2.18359375,0.150390625,8.0,3,10,10,636.035888671875,143.118148803711,0,1,faces,female,0,1,faces,A,male,VS,F,182,E09,760.259765625,0
0,0,29216,2.359375,0.23828125,9.0,1,1,11,591.302368164062,135.230514526367,0,1,faces,male,0,1,faces,A,male,VS,F,182,E09,760.259765625,0
2,0,29218,2.8125,0.197265625,11.0,6,20,13,710.884582519531,237.254470825195,0,1,objects,small,0,1,faces,A,male,VS,F,182,E09,760.259765625,1
0,0,29220,3.19140625,0.14453125,12.0,8,34,15,889.639587402344,751.458435058594,0,1,faces,male,0,1,faces,A,male,VS,F,182,E09,760.259765625,0
0,0,29221,3.359375,0.150390625,13.0,7,33,16,891.473327636719,668.107543945312,0,1,faces,male,0,1,faces,A,male,VS,F,182,E09,760.259765625,0
1,0,29295,0.720703125,0.162109375,2.0,2,8,2,561.237915039062,863.661682128906,0,1,objects,big,0,1,objects,A,small,VS,O,185,E09,772.857421875,1
1,0,29296,0.947265625,0.162109375,3.0,11,41,3,991.647094726562,516.726257324219,0,1,objects,small,0,1,objects,A,small,VS,O,185,E09,772.857421875,1
0,0,29297,1.146484375,0.154296875,4.0,13,49,4,1075.83288574219,458.309875488281,0,1,faces,male,0,1,objects,A,small,VS,O,185,E09,772.857421875,0
2,0,29298,1.33203125,0.130859375,5.0,11,41,5,1002.27868652344,534.101318359375,0,1,objects,small,0,1,objects,A,small,VS,O,185,E09,772.857421875,1
2,0,29301,1.876953125,0.27734375,7.0,2,8,8,569.892028808594,862.602905273438,0,1,objects,big,0,1,objects,A,small,VS,O,185,E09,772.857421875,1
0,0,29303,2.5,0.33203125,9.0,15,74,10,1404.8125,232.248138427734,0,1,objects,small,0,1,objects,A,small,VS,O,185,E09,772.857421875,1
3,0,29305,3.240234375,0.130859375,11.0,11,41,12,949.870727539062,584.359191894531,0,1,objects,small,0,1,objects,A,small,VS,O,185,E09,772.857421875,1
0,1,29306,3.416015625,0.17578125,12.0,7,22,13,770.926025390625,483.439483642578,0,1,objects,small,0,1,objects,A,small,VS,O,185,E09,772.857421875,1
0,0,29315,0.3125,0.26171875,2.0,6,23,2,765.973022460938,562.636657714844,0,1,faces,male,1,1,faces,P,female,VS,F,186,E09,777.056640625,0
1,0,29316,0.650390625,0.1640625,3.0,14,69,3,1233.26501464844,628.096008300781,0,1,faces,female,1,1,faces,P,female,VS,F,186,E09,777.056640625,0
0,0,29319,1.396484375,0.255859375,6.0,4,18,6,665.448303222656,972.947692871094,0,1,objects,big,1,1,faces,P,female,VS,F,186,E09,777.056640625,1
2,1,29320,1.76171875,0.1484375,7.0,14,69,7,1295.89172363281,668.534729003906,0,1,faces,female,1,1,faces,P,female,VS,F,186,E09,777.056640625,0
0,0,29367,0.296875,0.443359375,1.0,5,31,1,852.881958007812,421.691284179688,0,1,faces,female,0,1,objects,P,big,VS,O,189,E09,789.654296875,0
0,0,29385,0.326171875,0.12890625,2.0,4,14,2,665.678527832031,577.552368164062,0,1,objects,big,0,1,faces,P,male,VS,F,190,E09,793.853515625,1
0,0,29427,0.228515625,0.142578125,1.0,6,41,1,965.810974121094,585.009582519531,0,1,faces,male,0,1,faces,P,female,VS,F,193,E09,806.451171875,0
0,0,29429,0.66796875,0.34375,3.0,3,33,3,882.7353515625,646.348083496094,0,1,faces,female,0,1,faces,P,female,VS,F,193,E09,806.451171875,0
1,1,29479,1.40234375,0.126953125,2.0,6,34,4,825.528564453125,785.567138671875,0,1,faces,female,0,1,objects,A,small,VS,O,198,E09,827.447265625,0
2,0,29482,3.03515625,0.283203125,5.0,6,34,7,875.76953125,759.103637695312,0,1,faces,female,0,1,objects,A,small,VS,O,198,E09,827.447265625,0
0,1,29496,0.296875,0.177734375,2.0,2,11,2,685.277709960938,223.952758789062,0,1,faces,female,0,1,faces,P,male,VS,I,199,E09,831.646484375,0
0,1,29498,0.681640625,0.251953125,3.0,6,21,4,784.81787109375,371.283660888672,0,1,faces,male,0,1,faces,P,male,VS,I,199,E09,831.646484375,0
0,1,29506,3.4921875,0.123046875,4.0,12,45,12,1006.00567626953,921.137329101562,0,1,objects,big,0,1,faces,P,male,VS,I,199,E09,831.646484375,1
1,0,29572,0.220703125,0.140625,1.0,10,48,1,1014.75823974609,346.675018310547,0,1,objects,small,1,0,faces,P,female,VS,I,202,E09,844.244140625,1
0,0,29573,0.41015625,0.123046875,2.0,8,38,2,964.941772460938,239.420654296875,0,1,faces,female,1,0,faces,P,female,VS,I,202,E09,844.244140625,0
0,0,29574,0.583984375,0.1640625,3.0,6,21,3,760.913452148438,332.430023193359,0,1,faces,female,1,0,faces,P,female,VS,I,202,E09,844.244140625,0
1,0,29575,0.802734375,0.15234375,4.0,2,6,4,559.959838867188,632.567077636719,0,1,faces,male,1,0,faces,P,female,VS,I,202,E09,844.244140625,0
2,0,29577,1.28125,0.1640625,6.0,2,6,6,608.070739746094,634.158874511719,0,1,faces,male,1,0,faces,P,female,VS,I,202,E09,844.244140625,0
0,0,29578,1.470703125,0.12109375,7.0,5,15,7,637.647033691406,610.194458007812,0,1,faces,female,1,0,faces,P,female,VS,I,202,E09,844.244140625,0
3,0,29579,1.6875,0.1953125,8.0,2,6,8,608.137390136719,592.576904296875,0,1,faces,male,1,0,faces,P,female,VS,I,202,E09,844.244140625,0
0,0,29580,1.9375,0.146484375,9.0,1,5,9,608.361450195312,501.660583496094,0,1,objects,small,1,0,faces,P,female,VS,I,202,E09,844.244140625,1
4,1,29582,2.38671875,0.173828125,11.0,2,6,11,595.051940917969,600.539184570312,0,1,faces,male,1,0,faces,P,female,VS,I,202,E09,844.244140625,0
0,0,29584,2.833984375,0.171875,12.0,14,67,13,1222.19409179688,425.791107177734,0,1,faces,male,1,0,faces,P,female,VS,I,202,E09,844.244140625,0
2,0,29585,3.048828125,0.146484375,13.0,10,48,14,1100.90869140625,386.668670654297,0,1,objects,small,1,0,faces,P,female,VS,I,202,E09,844.244140625,1
0,0,29603,0.23046875,0.1875,1.0,7,40,1,1001.03857421875,421.178375244141,0,1,faces,male,1,0,faces,P,female,VS,F,203,E09,848.443359375,0
0,0,29606,1.01171875,0.19140625,3.0,11,58,4,1157.87829589844,402.950164794922,0,1,faces,female,1,0,faces,P,female,VS,F,203,E09,848.443359375,0
0,0,29607,1.265625,0.21875,4.0,12,68,5,1264.45349121094,508.666168212891,0,1,faces,female,1,0,faces,P,female,VS,F,203,E09,848.443359375,0
0,0,29608,1.53125,0.1796875,5.0,8,50,6,1061.8037109375,514.217956542969,0,1,faces,male,1,0,faces,P,female,VS,F,203,E09,848.443359375,0
0,0,29609,1.78515625,0.130859375,6.0,14,70,7,1289.95617675781,729.391296386719,0,1,objects,small,1,0,faces,P,female,VS,F,203,E09,848.443359375,1
0,0,29614,3.142578125,0.181640625,10.0,10,54,12,1031.68371582031,920.298278808594,0,1,objects,big,1,0,faces,P,female,VS,F,203,E09,848.443359375,1
0,1,29615,3.40625,0.1015625,11.0,15,80,13,1391.58898925781,832.3505859375,0,1,faces,female,1,0,faces,P,female,VS,F,203,E09,848.443359375,0
0,1,29628,0.771484375,0.1484375,3.0,4,17,3,624.17919921875,804.068359375,0,1,faces,female,1,1,objects,P,small,VS,O,204,E09,852.642578125,0
0,1,29630,1.173828125,0.158203125,4.0,3,12,5,676.697937011719,318.106781005859,0,1,objects,big,1,1,objects,P,small,VS,O,204,E09,852.642578125,1
0,0,29657,0.701171875,0.2265625,3.0,15,79,4,1339.0322265625,715.248962402344,0,1,objects,big,0,1,objects,P,big,VS,O,205,E09,856.841796875,1
0,0,29658,0.970703125,0.279296875,4.0,11,63,5,1199.26977539062,921.672546386719,0,1,faces,female,0,1,objects,P,big,VS,O,205,E09,856.841796875,0
0,0,29686,0.26171875,0.158203125,2.0,4,13,2,644.628967285156,447.574127197266,0,1,objects,big,0,1,objects,P,big,VS,O,206,E09,861.041015625,1
0,0,29696,0.283203125,0.14453125,2.0,8,34,2,851.95751953125,750.8193359375,0,1,faces,male,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,0,29697,0.47265625,0.2421875,3.0,12,61,3,1159.26867675781,721.49267578125,0,1,faces,female,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,0,29698,0.76171875,0.345703125,4.0,15,81,4,1383.28491210938,939.843017578125,0,1,faces,female,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,0,29700,1.263671875,0.201171875,5.0,11,53,6,1070.79638671875,826.301452636719,0,1,faces,female,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,0,29701,1.533203125,0.23828125,6.0,2,9,7,542.681823730469,945.616455078125,0,1,faces,male,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,1,29703,1.951171875,0.162109375,7.0,1,5,9,540.208312988281,549.864379882812,0,1,faces,male,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,1,29705,2.298828125,0.169921875,8.0,4,22,11,750.993103027344,450.125640869141,0,1,faces,female,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,0,29707,2.658203125,0.294921875,9.0,5,23,13,741.218322753906,523.640441894531,0,1,faces,female,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,0,29708,3.03125,0.197265625,10.0,7,28,14,813.049499511719,134.95295715332,0,1,objects,big,0,1,faces,A,female,VS,I,208,E09,869.439453125,1
0,1,29710,3.4296875,0.22265625,11.0,13,66,16,1294.42419433594,321.302398681641,0,1,faces,female,0,1,faces,A,female,VS,I,208,E09,869.439453125,0
0,0,29712,3.892578125,0.19140625,12.0,10,40,18,921.111633300781,419.698669433594,0,1,objects,small,0,1,faces,A,female,VS,I,208,E09,869.439453125,1
0,1,29750,1.494140625,0.236328125,6.0,14,79,7,1366.81335449219,777.079406738281,0,1,faces,male,0,1,faces,A,male,VS,F,210,E09,877.837890625,0
0,0,29753,2.193359375,0.1640625,8.0,12,74,10,1320.08813476562,278.484039306641,0,1,faces,male,0,1,faces,A,male,VS,F,210,E09,877.837890625,0
0,0,29754,2.443359375,0.212890625,9.0,4,38,11,937.976928710938,273.756805419922,0,1,faces,female,0,1,faces,A,male,VS,F,210,E09,877.837890625,0
0,0,29757,3.09375,0.16015625,12.0,3,28,14,879.536376953125,138.622894287109,0,1,faces,male,0,1,faces,A,male,VS,F,210,E09,877.837890625,0
0,0,29762,3.923828125,0.193359375,15.0,13,76,19,1327.5986328125,403.235717773438,0,1,faces,male,0,1,faces,A,male,VS,F,210,E09,877.837890625,0
0,0,29776,0.3515625,0.19921875,2.0,3,6,2,571.891296386719,657.865661621094,0,1,objects,small,1,1,objects,P,big,VS,O,211,E09,882.037109375,1
0,1,29777,0.642578125,0.18359375,3.0,10,52,3,1099.03503417969,783.100646972656,0,1,faces,female,1,1,objects,P,big,VS,O,211,E09,882.037109375,0
0,1,29779,1.029296875,0.10546875,4.0,9,50,5,1073.16748046875,572.397521972656,0,1,objects,big,1,1,objects,P,big,VS,O,211,E09,882.037109375,1
0,1,29782,1.525390625,0.138671875,5.0,13,71,8,1290.05297851562,890.429138183594,0,1,faces,female,1,1,objects,P,big,VS,O,211,E09,882.037109375,0
0,1,29786,2.279296875,0.13671875,6.0,14,72,12,1271.35485839844,952.628479003906,0,1,objects,small,1,1,objects,P,big,VS,O,211,E09,882.037109375,1
0,0,29788,2.765625,0.14453125,7.0,6,26,14,740.195861816406,877.295715332031,0,1,faces,female,1,1,objects,P,big,VS,O,211,E09,882.037109375,0
0,0,29873,0.5546875,0.103515625,3.0,8,51,3,1055.78186035156,611.860229492188,0,1,faces,female,1,1,faces,P,male,VS,I,215,E09,898.833984375,0
0,0,29878,2.34765625,0.205078125,6.0,15,78,8,1379.39306640625,610.063293457031,0,1,faces,male,1,1,faces,P,male,VS,I,215,E09,898.833984375,0
0,1,29899,1.302734375,0.279296875,4.0,12,69,9,1236.33935546875,626.569213867188,0,1,objects,small,0,1,faces,A,female,VS,F,216,E09,903.033203125,1
0,0,29900,1.61328125,0.232421875,5.0,13,70,10,1227.10913085938,702.403564453125,0,1,faces,female,0,1,faces,A,female,VS,F,216,E09,903.033203125,0
0,0,29902,2.197265625,0.138671875,7.0,8,46,12,1078.10241699219,174.225082397461,0,1,faces,male,0,1,faces,A,female,VS,F,216,E09,903.033203125,0
1,1,19742,0.521484375,0.125,2.0,10,37,3,1007.35479736328,170.978500366211,0,1,faces,female,0,0,faces,A,female,VS,I,1,E10,0.201171875,0
0,0,19744,0.81640625,0.220703125,3.0,12,46,5,1072.77478027344,185.667037963867,0,1,faces,female,0,0,faces,A,female,VS,I,1,E10,0.201171875,0
2,1,19745,1.068359375,0.15625,4.0,10,37,6,952.397277832031,187.124877929688,0,1,faces,female,0,0,faces,A,female,VS,I,1,E10,0.201171875,0
0,0,19747,2.197265625,0.11328125,5.0,4,13,8,629.161743164062,458.816925048828,0,1,objects,big,0,0,faces,A,female,VS,I,1,E10,0.201171875,1
0,0,19748,2.333984375,0.125,6.0,2,4,9,569.171508789062,462.754119873047,0,1,objects,small,0,0,faces,A,female,VS,I,1,E10,0.201171875,1
1,0,19749,2.498046875,0.29296875,7.0,5,14,10,658.894165039062,569.521118164062,0,1,faces,female,0,0,faces,A,female,VS,I,1,E10,0.201171875,0
0,0,19750,2.81640625,0.146484375,8.0,6,15,11,672.174499511719,645.363708496094,0,1,faces,male,0,0,faces,A,female,VS,I,1,E10,0.201171875,0
2,1,19751,2.998046875,0.1796875,9.0,5,14,12,674.385864257812,561.439453125,0,1,faces,female,0,0,faces,A,female,VS,I,1,E10,0.201171875,0
1,1,19759,0.255859375,0.119140625,1.0,6,42,1,963.393981933594,607.668151855469,0,1,faces,female,1,1,objects,P,big,VS,O,2,E10,4.400390625,0
0,0,19761,0.552734375,0.130859375,2.0,9,52,3,1077.54748535156,762.139587402344,0,1,faces,female,1,1,objects,P,big,VS,O,2,E10,4.400390625,0
0,0,19763,0.974609375,0.16796875,4.0,14,76,5,1322.546875,397.813598632812,0,1,faces,male,1,1,objects,P,big,VS,O,2,E10,4.400390625,0
0,0,19768,2.470703125,0.154296875,6.0,4,39,10,956.437194824219,361.350372314453,0,1,faces,female,1,1,objects,P,big,VS,O,2,E10,4.400390625,0
0,0,19769,2.673828125,0.1796875,7.0,2,10,11,678.989074707031,172.955963134766,0,1,faces,male,1,1,objects,P,big,VS,O,2,E10,4.400390625,0
0,0,19770,2.91796875,0.23828125,8.0,1,5,12,563.78662109375,564.663513183594,0,1,objects,big,1,1,objects,P,big,VS,O,2,E10,4.400390625,1
2,0,19771,3.208984375,0.298828125,9.0,6,42,13,970.914245605469,673.8447265625,0,1,faces,female,1,1,objects,P,big,VS,O,2,E10,4.400390625,0
0,0,19772,3.533203125,0.142578125,10.0,7,43,14,992.126159667969,763.346862792969,0,1,faces,female,1,1,objects,P,big,VS,O,2,E10,4.400390625,0
0,0,19773,3.732421875,0.2265625,11.0,3,25,15,746.482849121094,762.072204589844,0,1,objects,small,1,1,objects,P,big,VS,O,2,E10,4.400390625,1
0,0,19813,0.654296875,0.203125,4.0,11,57,4,1145.67724609375,353.462249755859,0,1,faces,female,1,1,objects,P,small,VS,O,4,E10,12.798828125,0
0,0,19814,0.884765625,0.302734375,5.0,8,47,5,1104.60803222656,278.863098144531,0,1,objects,big,1,1,objects,P,small,VS,O,4,E10,12.798828125,1
0,0,19818,3.013671875,0.197265625,8.0,10,56,9,1190.94213867188,226.030807495117,0,1,objects,small,1,1,objects,P,small,VS,O,4,E10,12.798828125,1
0,0,19819,3.2421875,0.169921875,9.0,14,64,10,1211.26342773438,174.951919555664,0,1,faces,female,1,1,objects,P,small,VS,O,4,E10,12.798828125,0
0,0,19865,0.26171875,0.20703125,1.0,9,48,1,1061.15759277344,374.208557128906,0,1,faces,male,1,1,faces,P,male,VS,I,6,E10,21.197265625,0
0,1,19866,0.51171875,0.138671875,2.0,10,52,2,1042.84191894531,744.954895019531,0,1,faces,female,1,1,faces,P,male,VS,I,6,E10,21.197265625,0
0,1,19868,0.880859375,0.19140625,3.0,11,53,4,1065.01525878906,851.117492675781,0,1,faces,male,1,1,faces,P,male,VS,I,6,E10,21.197265625,0
0,1,19870,1.212890625,0.130859375,4.0,13,67,6,1300.96032714844,481.426330566406,0,1,faces,female,1,1,faces,P,male,VS,I,6,E10,21.197265625,0
0,0,19885,0.25390625,0.140625,1.0,9,42,1,992.818908691406,619.210876464844,0,1,faces,female,1,1,objects,P,big,VS,O,7,E10,25.396484375,0
0,0,19886,0.42578125,0.12890625,2.0,8,34,2,897.037475585938,718.3017578125,0,1,faces,male,1,1,objects,P,big,VS,O,7,E10,25.396484375,0
1,1,19887,0.60546875,0.275390625,3.0,12,71,3,1298.1865234375,824.974243164062,0,1,objects,small,1,1,objects,P,big,VS,O,7,E10,25.396484375,1
2,1,19889,1.021484375,0.232421875,4.0,12,71,5,1289.5029296875,812.887145996094,0,1,objects,small,1,1,objects,P,big,VS,O,7,E10,25.396484375,1
0,0,19890,1.283203125,0.109375,5.0,13,72,6,1303.92895507812,922.141296386719,0,1,faces,male,1,1,objects,P,big,VS,O,7,E10,25.396484375,0
0,0,19891,1.46484375,0.173828125,6.0,5,13,7,651.163024902344,410.320190429688,0,1,faces,female,1,1,objects,P,big,VS,O,7,E10,25.396484375,0
0,0,19892,1.67578125,0.107421875,7.0,3,4,8,573.594055175781,417.136932373047,0,1,objects,big,1,1,objects,P,big,VS,O,7,E10,25.396484375,1
0,0,19902,0.283203125,0.2265625,1.0,15,79,1,1313.53784179688,741.340515136719,0,1,objects,small,0,1,faces,P,male,VS,F,8,E10,29.595703125,1
0,0,19903,0.6015625,0.103515625,2.0,12,63,2,1174.28552246094,956.106079101562,0,1,faces,male,0,1,faces,P,male,VS,F,8,E10,29.595703125,0
0,1,19905,2.8125,0.14453125,4.0,8,38,4,946.187683105469,255.076675415039,0,1,faces,male,0,1,faces,P,male,VS,F,8,E10,29.595703125,0
0,0,19908,3.505859375,0.21875,6.0,5,31,7,869.737121582031,480.967742919922,0,1,faces,male,0,1,faces,P,male,VS,F,8,E10,29.595703125,0
0,0,19909,3.794921875,0.109375,7.0,1,8,8,592.765747070312,820.553588867188,0,1,faces,female,0,1,faces,P,male,VS,F,8,E10,29.595703125,0
0,0,19944,0.330078125,0.2265625,1.0,13,61,2,1200.86499023438,777.751892089844,0,1,faces,female,0,1,faces,A,male,VS,I,10,E10,37.994140625,0
0,1,19946,0.763671875,0.12890625,3.0,10,43,4,962.239074707031,777.885498046875,0,1,faces,male,0,1,faces,A,male,VS,I,10,E10,37.994140625,0
0,1,19949,1.271484375,0.19140625,5.0,3,9,7,571.163635253906,967.259887695312,0,1,faces,female,0,1,faces,A,male,VS,I,10,E10,37.994140625,0
0,0,19952,1.818359375,0.232421875,7.0,2,8,10,584.728149414062,875.961120605469,0,1,faces,male,0,1,faces,A,male,VS,I,10,E10,37.994140625,0
0,0,19953,2.080078125,0.181640625,8.0,1,7,11,570.159790039062,772.534301757812,0,1,faces,male,0,1,faces,A,male,VS,I,10,E10,37.994140625,0
0,0,19954,2.291015625,0.267578125,9.0,6,15,12,675.438903808594,653.496887207031,0,1,objects,big,0,1,faces,A,male,VS,I,10,E10,37.994140625,1
0,1,19956,2.697265625,0.123046875,10.0,9,31,14,826.561096191406,486.666625976562,0,1,faces,male,0,1,faces,A,male,VS,I,10,E10,37.994140625,0
0,0,19961,3.6875,0.203125,14.0,14,67,19,1287.90539550781,474.685577392578,0,1,faces,female,0,1,faces,A,male,VS,I,10,E10,37.994140625,0
0,0,19974,0.3515625,0.12890625,2.0,10,57,2,1184.91979980469,390.005401611328,0,1,faces,male,1,1,faces,P,female,VS,I,11,E10,42.193359375,0
0,0,19975,0.544921875,0.193359375,3.0,13,69,3,1308.90014648438,686.369934082031,0,1,faces,female,1,1,faces,P,female,VS,I,11,E10,42.193359375,0
0,0,19976,0.796875,0.203125,4.0,15,80,4,1347.75610351562,855.789184570312,0,1,faces,male,1,1,faces,P,female,VS,I,11,E10,42.193359375,0
0,1,19988,0.6328125,0.208984375,1.0,5,21,2,758.701354980469,362.082977294922,0,1,objects,big,0,1,objects,A,big,VS,O,12,E10,46.392578125,1
0,1,19993,1.671875,0.23046875,4.0,8,27,7,778.706909179688,920.110046386719,0,1,faces,male,0,1,objects,A,big,VS,O,12,E10,46.392578125,0
0,0,19997,2.4140625,0.12109375,7.0,13,49,11,1058.91589355469,467.874450683594,0,1,faces,male,0,1,objects,A,big,VS,O,12,E10,46.392578125,0
0,0,19998,2.578125,0.162109375,8.0,12,47,12,1088.45104980469,274.823150634766,0,1,objects,small,0,1,objects,A,big,VS,O,12,E10,46.392578125,1
0,0,20002,3.578125,0.20703125,12.0,3,5,16,594.281494140625,539.48974609375,0,1,objects,big,0,1,objects,A,big,VS,O,12,E10,46.392578125,1
0,0,20021,0.521484375,0.13671875,3.0,14,70,3,1302.61743164062,719.927978515625,0,1,faces,male,0,1,faces,P,female,VS,I,13,E10,50.591796875,0
0,1,20024,1.068359375,0.212890625,5.0,10,45,6,912.690246582031,988.897644042969,0,1,faces,male,0,1,faces,P,female,VS,I,13,E10,50.591796875,0
0,0,20028,1.984375,0.154296875,8.0,5,22,10,711.952453613281,429.469604492188,0,1,faces,male,0,1,faces,P,female,VS,I,13,E10,50.591796875,0
1,0,20042,0.412109375,0.17578125,2.0,12,62,2,1189.95458984375,869.453308105469,0,1,faces,female,0,1,objects,A,small,VS,O,14,E10,54.791015625,0
1,0,20043,0.63671875,0.11328125,3.0,15,79,3,1394.46374511719,716.958312988281,0,1,objects,small,0,1,objects,A,small,VS,O,14,E10,54.791015625,1
1,0,20044,0.779296875,0.158203125,4.0,14,77,4,1396.03698730469,545.909423828125,0,1,faces,male,0,1,objects,A,small,VS,O,14,E10,54.791015625,0
0,1,20047,1.3671875,0.20703125,7.0,8,38,7,991.27197265625,289.646942138672,0,1,objects,big,0,1,objects,A,small,VS,O,14,E10,54.791015625,1
0,0,20050,2.005859375,0.1796875,9.0,2,3,10,593.868530273438,371.745574951172,0,1,faces,female,0,1,objects,A,small,VS,O,14,E10,54.791015625,0
0,0,20051,2.22265625,0.185546875,10.0,3,13,11,681.770324707031,488.366394042969,0,1,objects,small,0,1,objects,A,small,VS,O,14,E10,54.791015625,1
2,0,20057,3.421875,0.173828125,15.0,15,79,17,1392.69067382812,788.198120117188,0,1,objects,small,0,1,objects,A,small,VS,O,14,E10,54.791015625,1
2,0,20058,3.642578125,0.15625,16.0,12,62,18,1184.71643066406,879.493774414062,0,1,faces,female,0,1,objects,A,small,VS,O,14,E10,54.791015625,0
2,0,20059,3.861328125,0.16015625,17.0,14,77,19,1398.73547363281,553.198608398438,0,1,faces,male,0,1,objects,A,small,VS,O,14,E10,54.791015625,0
0,0,20091,0.333984375,0.22265625,1.0,11,60,1,1176.6279296875,686.693420410156,0,1,faces,female,1,1,faces,P,female,VS,F,16,E10,63.189453125,0
0,0,20093,0.845703125,0.16015625,3.0,12,61,3,1204.11889648438,786.865173339844,0,1,faces,male,1,1,faces,P,female,VS,F,16,E10,63.189453125,0
0,0,20111,0.591796875,0.107421875,3.0,3,9,3,568.59814453125,983.643371582031,0,1,faces,male,0,1,faces,A,female,VS,F,17,E10,67.388671875,0
0,0,20120,2.6640625,0.275390625,11.0,14,76,12,1392.27404785156,471.875335693359,0,1,faces,female,0,1,faces,A,female,VS,F,17,E10,67.388671875,0
0,0,20121,2.982421875,0.3125,12.0,13,74,13,1396.10607910156,277.110168457031,0,1,faces,male,0,1,faces,A,female,VS,F,17,E10,67.388671875,0
0,1,20157,1.138671875,0.162109375,5.0,6,36,5,909.951171875,959.024658203125,0,1,faces,female,0,1,faces,P,female,VS,F,19,E10,75.787109375,0
0,0,20160,1.6953125,0.234375,7.0,3,24,8,773.819946289062,671.088500976562,0,1,faces,female,0,1,faces,P,female,VS,F,19,E10,75.787109375,0
0,0,20161,1.96484375,0.12109375,8.0,5,32,9,878.297546386719,528.329833984375,0,1,faces,male,0,1,faces,P,female,VS,F,19,E10,75.787109375,0
1,1,20165,2.763671875,0.126953125,12.0,9,47,13,1075.86560058594,233.197738647461,0,1,objects,big,0,1,faces,P,female,VS,F,19,E10,75.787109375,1
2,0,20168,3.517578125,0.146484375,14.0,9,47,16,1044.04333496094,207.041900634766,0,1,objects,big,0,1,faces,P,female,VS,F,19,E10,75.787109375,1
0,0,20178,0.744140625,0.140625,3.0,10,27,4,778.609375,897.359252929688,0,1,faces,male,0,1,faces,A,male,VS,F,20,E10,79.986328125,0
0,0,20182,1.65625,0.23046875,7.0,12,31,8,892.974975585938,415.924072265625,0,1,faces,female,0,1,faces,A,male,VS,F,20,E10,79.986328125,0
0,0,20184,2.142578125,0.1875,9.0,3,3,10,587.502685546875,320.891967773438,0,1,objects,small,0,1,faces,A,male,VS,F,20,E10,79.986328125,1
0,0,20187,2.880859375,0.1171875,12.0,13,59,13,1189.51416015625,577.552612304688,0,1,objects,big,0,1,faces,A,male,VS,F,20,E10,79.986328125,1
