refix,pretarget,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNT_EX,VSNT_EX_correct,VShard_EXobj_correct
0,1.0,0,25077,0.78125,0.14453125,2.0,2,6,4,523.456481933594,657.033142089844,0,1,objects,big,1,1,objects,P,big,VS,O,103,E08,428.521484375,1.0,1.0,1.0
0,1.0,0,25078,1.033203125,0.158203125,3.0,13,75,5,1343.67822265625,369.417419433594,0,1,objects,big,1,1,objects,P,big,VS,O,103,E08,428.521484375,1.0,1.0,1.0
0,1.0,0,25079,1.34765625,0.259765625,4.0,12,74,6,1388.94506835938,252.676071166992,0,1,objects,small,1,1,objects,P,big,VS,O,103,E08,428.521484375,1.0,1.0,1.0
0,0.0,0,25088,0.38671875,0.12890625,1.0,7,48,2,1019.40850830078,306.824554443359,0,1,objects,small,0,1,objects,A,big,EX,O,104,E08,432.720703125,0.0,0.0,0.0
0,0.0,0,25089,0.572265625,0.14453125,2.0,3,30,3,863.328918457031,321.460205078125,0,1,objects,big,0,1,objects,A,big,EX,O,104,E08,432.720703125,0.0,0.0,0.0
0,0.0,1,25099,3.4921875,0.146484375,8.0,6,45,13,1003.314453125,938.085815429688,0,1,objects,big,0,1,objects,A,big,EX,O,104,E08,432.720703125,0.0,0.0,0.0
0,0.0,0,25323,3.943359375,0.109375,10.0,6,51,15,1057.45886230469,603.357788085938,0,1,objects,small,0,1,faces,A,male,EX,I,113,E08,470.513671875,0.0,0.0,0.0
0,0.0,0,25457,0.470703125,0.16796875,2.0,12,50,3,1030.62084960938,506.519897460938,0,1,objects,small,0,1,objects,A,small,EX,O,120,E08,499.908203125,0.0,0.0,0.0
1,0.0,0,25458,0.689453125,0.126953125,3.0,14,66,4,1209.59606933594,369.585601806641,0,1,objects,small,0,1,objects,A,small,EX,O,120,E08,499.908203125,0.0,0.0,0.0
1,0.0,0,25459,0.845703125,0.19140625,4.0,15,75,5,1313.42590332031,326.025177001953,0,1,objects,small,0,1,objects,A,small,EX,O,120,E08,499.908203125,0.0,0.0,0.0
2,0.0,0,25460,1.05859375,0.205078125,5.0,14,66,6,1291.09399414062,345.823944091797,0,1,objects,small,0,1,objects,A,small,EX,O,120,E08,499.908203125,0.0,0.0,0.0
2,0.0,0,25461,1.302734375,0.158203125,6.0,15,75,7,1377.79223632812,354.430419921875,0,1,objects,small,0,1,objects,A,small,EX,O,120,E08,499.908203125,0.0,0.0,0.0
3,0.0,0,25463,1.6875,0.2109375,8.0,14,66,9,1269.42553710938,337.116973876953,0,1,objects,small,0,1,objects,A,small,EX,O,120,E08,499.908203125,0.0,0.0,0.0
0,0.0,0,25466,2.416015625,0.224609375,9.0,6,34,12,873.33349609375,739.270202636719,0,1,objects,big,0,1,objects,A,small,EX,O,120,E08,499.908203125,0.0,0.0,0.0
0,0.0,0,25468,2.8359375,0.42578125,10.0,2,8,14,547.542358398438,862.872985839844,0,1,objects,big,0,1,objects,A,small,EX,O,120,E08,499.908203125,0.0,0.0,0.0
0,0.0,0,25518,1.642578125,0.326171875,5.0,10,38,8,972.422546386719,217.069732666016,0,1,objects,small,0,1,faces,A,female,EX,F,122,E08,508.306640625,0.0,0.0,0.0
1,0.0,0,25521,2.37109375,0.3828125,7.0,14,66,11,1279.86462402344,321.53271484375,0,1,objects,small,0,1,faces,A,female,EX,F,122,E08,508.306640625,0.0,0.0,0.0
2,0.0,0,25523,3.12890625,0.2265625,9.0,14,66,13,1278.3466796875,353.284057617188,0,1,objects,small,0,1,faces,A,female,EX,F,122,E08,508.306640625,0.0,0.0,0.0
0,0.0,1,25614,2.435546875,0.232421875,5.0,1,1,5,579.244873046875,102.944351196289,0,1,objects,small,0,1,objects,A,big,EX,O,127,E08,529.302734375,0.0,0.0,0.0
0,0.0,0,25618,3.453125,0.19140625,7.0,6,16,9,617.328063964844,738.745300292969,0,1,objects,big,0,1,objects,A,big,EX,O,127,E08,529.302734375,0.0,0.0,0.0
0,0.0,0,25620,3.97265625,0.16796875,8.0,13,69,11,1247.00219726562,627.119750976562,0,1,objects,big,0,1,objects,A,big,EX,O,127,E08,529.302734375,0.0,0.0,0.0
0,0.0,1,25732,1.630859375,0.474609375,4.0,14,73,8,1376.78918457031,159.972427368164,0,1,objects,small,0,1,faces,A,male,EX,F,133,E08,554.498046875,0.0,0.0,0.0
0,0.0,0,25736,3.232421875,0.5390625,6.0,15,74,12,1377.37548828125,253.945816040039,0,1,objects,small,0,1,faces,A,male,EX,F,133,E08,554.498046875,0.0,0.0,0.0
0,0.0,0,25831,0.595703125,0.255859375,2.0,3,14,3,643.606567382812,500.876312255859,0,1,objects,big,0,1,faces,A,female,EX,I,138,E08,575.494140625,0.0,0.0,0.0
0,0.0,0,25833,1.12890625,0.21484375,4.0,4,19,5,740.057434082031,133.828659057617,0,1,objects,small,0,1,faces,A,female,EX,I,138,E08,575.494140625,0.0,0.0,0.0
0,0.0,0,25849,0.357421875,0.30859375,1.0,5,31,2,844.816345214844,427.327941894531,0,1,objects,small,0,1,objects,A,small,EX,O,139,E08,579.693359375,0.0,0.0,0.0
0,0.0,1,25862,3.697265625,0.16796875,7.0,4,17,15,634.134765625,878.255004882812,0,1,objects,small,0,1,objects,A,small,EX,O,139,E08,579.693359375,0.0,0.0,0.0
0,0.0,1,25893,1.921875,0.146484375,5.0,11,68,9,1281.48291015625,540.892517089844,0,1,objects,big,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.0,0.0,0.0
1,0.0,0,25896,2.654296875,0.16015625,7.0,15,81,12,1326.7294921875,906.290405273438,0,1,objects,big,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.0,0.0,0.0
2,0.0,0,25898,3.0625,0.283203125,9.0,15,81,14,1314.32604980469,946.164672851562,0,1,objects,big,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.0,0.0,0.0
1,0.0,0,26250,0.23828125,0.126953125,1.0,7,39,2,931.492004394531,319.621765136719,0,1,objects,big,0,1,objects,A,big,EX,O,152,E08,634.283203125,0.0,0.0,0.0
2,0.0,0,26255,1.43359375,0.2265625,4.0,7,39,7,954.108337402344,322.838470458984,0,1,objects,big,0,1,objects,A,big,EX,O,152,E08,634.283203125,0.0,0.0,0.0
0,0.0,1,26272,0.646484375,0.23046875,2.0,2,7,3,527.715026855469,763.1240234375,0,1,objects,big,0,1,faces,A,male,EX,F,153,E08,638.482421875,0.0,0.0,0.0
0,0.0,1,26274,1.134765625,0.197265625,3.0,1,3,5,537.269836425781,290.578399658203,0,1,objects,big,0,1,faces,A,male,EX,F,153,E08,638.482421875,0.0,0.0,0.0
0,0.0,0,26296,0.8125,0.53125,2.0,8,36,4,864.011901855469,953.239807128906,0,1,objects,small,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.0,0.0,0.0
0,0.0,0,26301,2.23828125,0.4296875,5.0,11,55,9,1202.220703125,127.84602355957,0,1,objects,small,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.0,0.0,0.0
0,0.0,0,26304,3.220703125,0.134765625,8.0,10,47,12,1075.79833984375,232.873962402344,0,1,objects,big,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.0,0.0,0.0
0,1.0,0,26389,1.10546875,0.15625,2.0,4,23,7,774.6962890625,534.871398925781,0,1,objects,small,1,1,objects,P,big,VS,O,159,E08,663.677734375,1.0,1.0,1.0
0,0.0,0,26452,2.166015625,0.109375,6.0,15,80,11,1395.9755859375,841.243225097656,0,1,objects,big,0,1,objects,A,small,EX,O,162,E08,676.275390625,0.0,0.0,0.0
0,0.0,0,26457,3.478515625,0.232421875,9.0,1,2,16,570.33642578125,194.863586425781,0,1,objects,small,0,1,objects,A,small,EX,O,162,E08,676.275390625,0.0,0.0,0.0
0,0.0,1,26468,0.638671875,0.107421875,2.0,2,28,3,891.222106933594,138.892791748047,0,1,objects,small,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.0,0.0,0.0
0,0.0,1,26478,2.740234375,0.271484375,9.0,6,43,13,953.188293457031,727.429077148438,0,1,objects,big,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.0,0.0,0.0
0,0.0,1,26480,3.236328125,0.1953125,10.0,15,79,15,1407.92578125,754.351928710938,0,1,objects,small,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.0,0.0,0.0
0,0.0,1,26575,1.12890625,0.146484375,3.0,12,66,5,1254.22351074219,359.522888183594,0,1,objects,big,0,1,faces,A,female,EX,I,168,E08,701.470703125,0.0,0.0,0.0
0,0.0,0,26621,0.24609375,0.130859375,1.0,4,31,2,824.298706054688,401.879791259766,0,1,objects,small,0,1,faces,A,male,EX,F,170,E08,709.869140625,0.0,0.0,0.0
0,0.0,1,26625,1.283203125,0.166015625,3.0,11,73,6,1333.791015625,141.185974121094,0,1,objects,small,0,1,faces,A,male,EX,F,170,E08,709.869140625,0.0,0.0,0.0
0,0.0,1,26993,3.263671875,0.19921875,5.0,11,62,13,1188.43127441406,804.282470703125,0,1,objects,small,0,1,faces,A,male,EX,I,187,E08,781.255859375,0.0,0.0,0.0
0,1.0,0,27024,1.30859375,0.111328125,2.0,15,80,7,1314.56677246094,865.599182128906,0,1,objects,big,1,1,objects,P,big,VS,O,189,E08,789.654296875,1.0,1.0,1.0
0,0.0,0,27165,0.833984375,0.166015625,3.0,2,19,4,768.12255859375,120.114738464355,0,1,objects,small,0,1,faces,A,male,EX,I,197,E08,823.248046875,0.0,0.0,0.0
1,0.0,0,27166,1.072265625,0.193359375,4.0,9,55,5,1204.19384765625,121.507911682129,0,1,objects,big,0,1,faces,A,male,EX,I,197,E08,823.248046875,0.0,0.0,0.0
2,0.0,0,27168,1.91015625,0.244140625,6.0,9,55,7,1190.46484375,131.41015625,0,1,objects,big,0,1,faces,A,male,EX,I,197,E08,823.248046875,0.0,0.0,0.0
0,0.0,1,27172,2.869140625,0.365234375,9.0,5,40,11,969.523559570312,420.407165527344,0,1,objects,small,0,1,faces,A,male,EX,I,197,E08,823.248046875,0.0,0.0,0.0
1,0.0,0,27221,0.244140625,0.111328125,1.0,10,49,1,1046.32897949219,484.910217285156,0,1,objects,big,0,1,faces,A,female,EX,I,200,E08,835.845703125,0.0,0.0,0.0
2,0.0,0,27230,2.435546875,0.115234375,8.0,10,49,10,1091.74926757812,422.249176025391,0,1,objects,big,0,1,faces,A,female,EX,I,200,E08,835.845703125,0.0,0.0,0.0
0,1.0,0,27292,1.03125,0.1640625,1.0,3,12,6,667.597595214844,310.406982421875,0,1,objects,big,1,1,objects,P,small,VS,O,204,E08,852.642578125,1.0,1.0,1.0
0,0.0,0,27474,1.998046875,0.275390625,4.0,11,64,5,1290.04919433594,122.430946350098,0,1,objects,big,0,1,objects,A,big,EX,O,213,E08,890.435546875,0.0,0.0,0.0
0,0.0,0,27476,2.58203125,0.453125,6.0,2,11,7,653.389343261719,202.385070800781,0,1,objects,big,0,1,objects,A,big,EX,O,213,E08,890.435546875,0.0,0.0,0.0
0,0.0,1,27486,0.41796875,0.109375,2.0,10,42,2,916.843078613281,610.241027832031,0,1,objects,big,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.0,0.0,0.0
0,0.0,1,27488,0.73046875,0.232421875,3.0,8,33,4,879.24658203125,602.298095703125,0,1,objects,small,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.0,0.0,0.0
1,0.0,0,27493,1.83984375,0.107421875,5.0,14,74,9,1352.16430664062,213.041702270508,0,1,objects,small,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.0,0.0,0.0
2,0.0,0,27495,2.142578125,0.234375,6.0,14,74,11,1404.09924316406,233.231231689453,0,1,objects,small,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.0,0.0,0.0
0,0.0,0,27498,2.875,0.513671875,8.0,3,12,14,666.152526855469,298.762786865234,0,1,objects,small,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.0,0.0,0.0
0,0.0,1,24672,1.654296875,0.162109375,4.0,1,3,7,593.524536132812,363.858703613281,0,1,objects,big,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.0,0.0,0.0
0,0.0,0,24675,2.541015625,0.591796875,6.0,6,28,10,836.611206054688,128.010986328125,0,1,objects,big,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.0,0.0,0.0
0,0.0,0,24677,3.677734375,0.26171875,7.0,8,31,12,818.822814941406,460.999206542969,0,1,objects,small,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.0,0.0,0.0
1,0.0,0,25186,0.3828125,0.103515625,1.0,8,40,2,980.179443359375,477.316558837891,0,1,objects,big,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.0,0.0,0.0
0,0.0,0,25189,0.98046875,0.244140625,3.0,1,2,5,583.936950683594,269.324066162109,0,1,objects,small,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.0,0.0,0.0
0,0.0,0,25194,2.1953125,0.119140625,5.0,13,57,10,1185.42846679688,383.420318603516,0,1,objects,big,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.0,0.0,0.0
2,0.0,0,25197,2.697265625,0.185546875,7.0,8,40,13,1004.71209716797,481.385375976562,0,1,objects,big,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.0,0.0,0.0
0,0.0,0,25337,2.646484375,0.181640625,2.0,11,60,6,1156.47521972656,629.151184082031,0,1,objects,small,0,1,faces,A,male,EX,F,45,E09,184.966796875,0.0,0.0,0.0
0,0.0,0,25340,3.466796875,0.20703125,3.0,14,73,9,1375.63537597656,140.274002075195,0,1,objects,big,0,1,faces,A,male,EX,F,45,E09,184.966796875,0.0,0.0,0.0
1,0.0,1,25396,2.494140625,0.11328125,1.0,5,31,1,811.908752441406,429.778015136719,0,1,objects,small,0,1,faces,A,male,EX,I,47,E09,193.365234375,0.0,0.0,0.0
0,0.0,0,25399,3.083984375,0.275390625,2.0,8,47,4,1019.17266845703,281.576934814453,0,1,objects,big,0,1,faces,A,male,EX,I,47,E09,193.365234375,0.0,0.0,0.0
2,0.0,0,25402,3.650390625,0.193359375,3.0,5,31,7,828.812133789062,453.9677734375,0,1,objects,small,0,1,faces,A,male,EX,I,47,E09,193.365234375,0.0,0.0,0.0
0,0.0,1,25667,2.748046875,0.291015625,2.0,4,20,6,734.574951171875,256.344604492188,0,1,objects,big,0,1,objects,A,big,EX,O,63,E09,260.552734375,0.0,0.0,0.0
0,1.0,0,25747,0.869140625,0.46875,3.0,12,65,3,1270.54370117188,259.665893554688,0,1,objects,big,1,1,objects,P,small,VS,O,65,E09,268.951171875,1.0,1.0,1.0
0,1.0,0,25752,2.552734375,0.2421875,5.0,6,27,8,807.214538574219,900.035949707031,0,1,objects,small,1,1,objects,P,small,VS,O,65,E09,268.951171875,1.0,1.0,1.0
1,0.0,0,25773,0.4921875,0.189453125,1.0,6,37,2,971.184936523438,175.790435791016,0,1,objects,small,0,1,objects,A,small,EX,O,66,E09,273.150390625,0.0,0.0,0.0
2,0.0,0,25777,3.455078125,0.537109375,4.0,6,37,6,972.064880371094,166.212707519531,0,1,objects,small,0,1,objects,A,small,EX,O,66,E09,273.150390625,0.0,0.0,0.0
0,0.0,1,25953,3.11328125,0.12890625,2.0,8,33,10,845.313354492188,690.086303710938,0,1,objects,small,0,1,faces,A,male,EX,F,71,E09,294.146484375,0.0,0.0,0.0
0,0.0,0,26575,1.35546875,0.263671875,4.0,7,38,4,992.807983398438,259.107818603516,0,1,objects,big,0,1,faces,A,female,EX,F,78,E09,323.541015625,0.0,0.0,0.0
0,0.0,0,26579,3.2265625,0.328125,7.0,10,50,8,1109.69982910156,493.067321777344,0,1,objects,small,0,1,faces,A,female,EX,F,78,E09,323.541015625,0.0,0.0,0.0
0,0.0,0,26745,0.265625,0.158203125,1.0,2,22,1,790.326599121094,430.682861328125,0,1,objects,big,0,1,objects,A,small,EX,O,84,E09,348.736328125,0.0,0.0,0.0
0,0.0,0,26748,0.994140625,0.1328125,3.0,12,67,4,1243.25415039062,481.122467041016,0,1,objects,small,0,1,objects,A,small,EX,O,84,E09,348.736328125,0.0,0.0,0.0
0,0.0,0,26757,3.134765625,0.181640625,6.0,9,54,13,1099.00427246094,948.458923339844,0,1,objects,big,0,1,objects,A,small,EX,O,84,E09,348.736328125,0.0,0.0,0.0
0,0.0,0,26843,2.60546875,0.146484375,2.0,13,73,6,1401.29553222656,165.099899291992,0,1,objects,big,0,1,objects,A,big,EX,O,88,E09,365.533203125,0.0,0.0,0.0
0,0.0,0,26996,0.640625,0.169921875,1.0,3,22,2,800.947814941406,469.040313720703,0,1,objects,big,0,1,faces,A,male,EX,I,94,E09,390.728515625,0.0,0.0,0.0
0,0.0,0,27124,2.076171875,0.197265625,4.0,1,4,6,567.835266113281,456.051513671875,0,1,objects,big,0,1,faces,A,female,EX,F,99,E09,411.724609375,0.0,0.0,0.0
0,0.0,0,27178,0.51953125,0.26171875,2.0,1,5,2,556.773742675781,537.738403320312,0,1,objects,small,0,1,faces,A,female,EX,I,101,E09,420.123046875,0.0,0.0,0.0
0,0.0,0,27256,0.310546875,0.119140625,1.0,2,22,1,753.864196777344,440.808807373047,0,1,objects,big,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.0,0.0,0.0
0,0.0,0,27259,0.86328125,0.263671875,3.0,6,45,4,988.766174316406,961.422424316406,0,1,objects,big,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.0,0.0,0.0
0,0.0,0,27263,1.912109375,0.474609375,6.0,14,73,8,1381.54614257812,135.023452758789,0,1,objects,small,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.0,0.0,0.0
0,0.0,0,27264,3.349609375,0.279296875,7.0,7,48,9,1068.09558105469,350.045013427734,0,1,objects,small,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.0,0.0,0.0
1,0.0,0,27476,0.333984375,0.140625,1.0,6,40,1,965.5869140625,424.889587402344,0,1,objects,big,0,1,faces,A,male,EX,F,112,E09,466.314453125,0.0,0.0,0.0
0,0.0,0,27481,2.306640625,0.1875,5.0,4,21,6,807.006408691406,344.401000976562,0,1,objects,small,0,1,faces,A,male,EX,F,112,E09,466.314453125,0.0,0.0,0.0
2,0.0,0,27482,3.2421875,0.4765625,6.0,6,40,7,977.161193847656,415.318145751953,0,1,objects,big,0,1,faces,A,male,EX,F,112,E09,466.314453125,0.0,0.0,0.0
0,0.0,1,27502,2.38671875,0.181640625,2.0,4,14,5,671.210754394531,534.608093261719,0,1,objects,small,0,1,faces,A,male,EX,I,113,E09,470.513671875,0.0,0.0,0.0
0,0.0,0,27580,0.294921875,0.115234375,1.0,6,34,2,830.986999511719,751.470092773438,0,1,objects,big,0,1,objects,A,small,EX,O,120,E09,499.908203125,0.0,0.0,0.0
0,0.0,0,27585,2.556640625,0.24609375,4.0,12,50,7,1047.00341796875,513.350891113281,0,1,objects,small,0,1,objects,A,small,EX,O,120,E09,499.908203125,0.0,0.0,0.0
0,0.0,0,27627,1.365234375,0.427734375,3.0,11,46,6,1076.92346191406,147.589538574219,0,1,objects,big,0,1,faces,A,female,EX,F,122,E09,508.306640625,0.0,0.0,0.0
0,0.0,0,27732,0.498046875,0.20703125,2.0,1,1,2,604.7802734375,190.270629882812,0,1,objects,small,0,1,objects,A,big,EX,O,127,E09,529.302734375,0.0,0.0,0.0
0,1.0,0,27804,0.412109375,0.298828125,1.0,12,69,3,1219.32751464844,689.546020507812,0,1,objects,big,1,1,objects,P,small,VS,O,130,E09,541.900390625,1.0,1.0,1.0
0,1.0,0,27807,1.177734375,0.21484375,2.0,15,74,6,1379.61486816406,255.63053894043,0,1,objects,small,1,1,objects,P,small,VS,O,130,E09,541.900390625,1.0,1.0,1.0
0,1.0,0,27826,0.73828125,0.244140625,1.0,5,26,3,720.31787109375,887.151428222656,0,1,objects,small,1,1,objects,P,big,VS,O,131,E09,546.099609375,1.0,1.0,1.0
1,1.0,0,27949,0.23046875,0.14453125,1.0,5,33,1,897.177490234375,603.956848144531,0,1,objects,big,1,1,objects,P,small,VS,O,136,E09,567.095703125,1.0,1.0,1.0
2,1.0,0,27951,0.609375,0.115234375,3.0,5,33,3,831.785095214844,668.947570800781,0,1,objects,big,1,1,objects,P,small,VS,O,136,E09,567.095703125,1.0,1.0,1.0
0,1.0,0,27953,1.009765625,0.138671875,5.0,11,68,5,1271.06652832031,552.21728515625,0,1,objects,small,1,1,objects,P,small,VS,O,136,E09,567.095703125,1.0,1.0,1.0
0,0.0,1,28000,2.744140625,0.3125,4.0,3,14,11,656.032653808594,567.632934570312,0,1,objects,big,0,1,faces,A,female,EX,I,138,E09,575.494140625,0.0,0.0,0.0
0,0.0,1,28023,2.619140625,0.13671875,6.0,2,7,10,571.090209960938,717.689819335938,0,1,objects,big,0,1,objects,A,small,EX,O,139,E09,579.693359375,0.0,0.0,0.0
0,1.0,0,28427,1.447265625,0.189453125,4.0,9,42,6,940.39013671875,674.292541503906,0,1,objects,small,1,1,objects,P,small,VS,O,149,E09,621.685546875,1.0,1.0,1.0
0,1.0,0,28442,0.1484375,0.1953125,1.0,9,41,1,943.864501953125,573.56591796875,0,1,objects,small,1,1,objects,P,big,VS,O,150,E09,625.884765625,1.0,1.0,1.0
0,1.0,0,28448,1.421875,0.19140625,2.0,10,48,7,1050.96606445312,344.081756591797,0,1,objects,small,1,1,objects,P,big,VS,O,150,E09,625.884765625,1.0,1.0,1.0
0,1.0,0,28449,1.658203125,0.263671875,3.0,7,29,8,874.54833984375,259.920867919922,0,1,objects,small,1,1,objects,P,big,VS,O,150,E09,625.884765625,1.0,1.0,1.0
0,0.0,1,28499,0.603515625,0.275390625,1.0,7,39,1,958.536010742188,344.692230224609,0,1,objects,big,0,1,objects,A,big,EX,O,152,E09,634.283203125,0.0,0.0,0.0
0,0.0,0,28517,0.345703125,0.181640625,1.0,1,3,2,553.103759765625,322.914886474609,0,1,objects,big,0,1,faces,A,male,EX,F,153,E09,638.482421875,0.0,0.0,0.0
0,0.0,0,28551,3.888671875,0.2109375,3.0,10,47,11,1040.13879394531,266.086486816406,0,1,objects,big,0,1,faces,A,female,EX,F,154,E09,642.681640625,0.0,0.0,0.0
0,1.0,0,28661,0.3203125,0.17578125,1.0,4,23,2,741.833923339844,530.3623046875,0,1,objects,small,1,1,objects,P,big,VS,O,159,E09,663.677734375,1.0,1.0,1.0
0,0.0,0,28739,0.607421875,0.1953125,2.0,1,2,2,556.143371582031,225.033843994141,0,1,objects,small,0,1,objects,A,small,EX,O,162,E09,676.275390625,0.0,0.0,0.0
1,0.0,0,28764,0.26953125,0.234375,1.0,3,29,1,847.632751464844,257.378112792969,0,1,objects,big,0,1,faces,A,male,EX,I,163,E09,680.474609375,0.0,0.0,0.0
2,0.0,0,28767,1.06640625,0.1640625,4.0,3,29,4,859.747497558594,234.641906738281,0,1,objects,big,0,1,faces,A,male,EX,I,163,E09,680.474609375,0.0,0.0,0.0
0,0.0,0,28768,1.255859375,0.326171875,5.0,2,28,5,858.232116699219,167.75666809082,0,1,objects,small,0,1,faces,A,male,EX,I,163,E09,680.474609375,0.0,0.0,0.0
0,0.0,0,28927,0.2890625,0.150390625,1.0,4,31,2,855.371215820312,406.785461425781,0,1,objects,small,0,1,faces,A,male,EX,F,170,E09,709.869140625,0.0,0.0,0.0
0,0.0,1,28937,2.873046875,0.30859375,7.0,2,8,12,514.831115722656,825.767456054688,0,1,objects,big,0,1,faces,A,male,EX,F,170,E09,709.869140625,0.0,0.0,0.0
0,1.0,0,29079,0.53125,0.1484375,2.0,13,64,3,1290.89526367188,156.096725463867,0,1,objects,big,1,1,objects,P,small,VS,O,176,E09,735.064453125,1.0,1.0,1.0
0,0.0,1,29279,3.349609375,0.212890625,4.0,4,22,8,802.714538574219,489.010498046875,0,1,objects,big,0,1,objects,A,small,EX,O,184,E09,768.658203125,0.0,0.0,0.0
0,0.0,1,29524,1.333984375,0.20703125,2.0,5,13,4,631.578063964844,394.150604248047,0,1,objects,big,0,1,faces,A,female,EX,I,200,E09,835.845703125,0.0,0.0,0.0
0,0.0,1,29530,2.833984375,0.43359375,4.0,7,38,10,960.993591308594,204.276397705078,0,1,objects,small,0,1,faces,A,female,EX,I,200,E09,835.845703125,0.0,0.0,0.0
0,0.0,0,29553,0.83203125,0.330078125,2.0,11,61,4,1176.52416992188,714.102416992188,0,1,objects,small,0,1,faces,A,female,EX,F,201,E09,840.044921875,0.0,0.0,0.0
0,0.0,0,29558,3.25390625,0.33203125,5.0,5,21,9,736.351257324219,355.411773681641,0,1,objects,small,0,1,faces,A,female,EX,F,201,E09,840.044921875,0.0,0.0,0.0
0,1.0,1,29630,1.173828125,0.158203125,2.0,3,12,5,676.697937011719,318.106781005859,0,1,objects,big,1,1,objects,P,small,VS,O,204,E09,852.642578125,1.0,1.0,1.0
0,0.0,0,19786,0.578125,0.2421875,2.0,1,4,4,573.11328125,442.813049316406,0,1,objects,small,0,1,faces,A,female,EX,F,3,E10,8.599609375,0.0,0.0,0.0
0,0.0,0,19796,3.728515625,0.189453125,9.0,14,76,14,1384.90075683594,441.601959228516,0,1,objects,big,0,1,faces,A,female,EX,F,3,E10,8.599609375,0.0,0.0,0.0
0,1.0,0,19814,0.884765625,0.302734375,2.0,8,47,5,1104.60803222656,278.863098144531,0,1,objects,big,1,1,objects,P,small,VS,O,4,E10,12.798828125,1.0,1.0,1.0
0,0.0,1,19835,0.3046875,0.205078125,1.0,2,13,2,670.894348144531,474.116271972656,0,1,objects,small,0,1,faces,A,male,EX,F,5,E10,16.998046875,0.0,0.0,0.0
0,0.0,1,19842,2.009765625,0.1328125,5.0,9,38,9,930.115234375,256.803466796875,0,1,objects,small,0,1,faces,A,male,EX,F,5,E10,16.998046875,0.0,0.0,0.0
0,0.0,0,19849,3.525390625,0.15625,9.0,13,69,16,1279.62585449219,661.53466796875,0,1,objects,small,0,1,faces,A,male,EX,F,5,E10,16.998046875,0.0,0.0,0.0
1,1.0,1,19887,0.60546875,0.275390625,3.0,12,71,3,1298.1865234375,824.974243164062,0,1,objects,small,1,1,objects,P,big,VS,O,7,E10,25.396484375,1.0,1.0,1.0
2,1.0,1,19889,1.021484375,0.232421875,4.0,12,71,5,1289.5029296875,812.887145996094,0,1,objects,small,1,1,objects,P,big,VS,O,7,E10,25.396484375,1.0,1.0,1.0
0,1.0,0,19892,1.67578125,0.107421875,7.0,3,4,8,573.594055175781,417.136932373047,0,1,objects,big,1,1,objects,P,big,VS,O,7,E10,25.396484375,1.0,1.0,1.0
0,0.0,0,19918,0.333984375,0.53125,1.0,9,59,1,1169.3388671875,567.632446289062,0,1,objects,big,0,1,faces,A,male,EX,I,9,E10,33.794921875,0.0,0.0,0.0
0,0.0,1,19919,0.890625,0.138671875,2.0,12,68,2,1212.71801757812,557.304138183594,0,1,objects,big,0,1,faces,A,male,EX,I,9,E10,33.794921875,0.0,0.0,0.0
0,0.0,0,19928,2.5546875,0.125,7.0,2,5,11,570.731018066406,582.822875976562,0,1,objects,small,0,1,faces,A,male,EX,I,9,E10,33.794921875,0.0,0.0,0.0
0,0.0,1,20075,2.123046875,0.16015625,2.0,9,42,8,925.83251953125,673.824523925781,0,1,objects,small,0,1,objects,A,small,EX,O,15,E10,58.990234375,0.0,0.0,0.0
1,0.0,0,20077,2.5546875,0.212890625,3.0,14,62,10,1118.82067871094,801.488830566406,0,1,objects,big,0,1,objects,A,small,EX,O,15,E10,58.990234375,0.0,0.0,0.0
2,0.0,0,20080,3.4453125,0.21875,5.0,14,62,13,1202.54333496094,880.282287597656,0,1,objects,big,0,1,objects,A,small,EX,O,15,E10,58.990234375,0.0,0.0,0.0
