refix,pretarget,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNT_EX,VSNT_EX_correct,VSeasy_EXobj_correct
0,0.0,1,21908,1.193359375,0.318359375,4.0,5,30,6,858.225280761719,358.515686035156,0,1,objects,small,0,1,faces,A,male,EX,F,112,E10,466.314453125,0.0,0.0,0.0
0,0.0,1,21927,1.462890625,0.294921875,1.0,4,14,4,677.750427246094,546.592956542969,0,1,objects,small,0,1,faces,A,male,EX,I,113,E10,470.513671875,0.0,0.0,0.0
0,0.0,0,22086,0.52734375,0.189453125,2.0,12,50,3,1031.65112304688,546.199768066406,0,1,objects,small,0,1,objects,A,small,EX,O,120,E10,499.908203125,0.0,0.0,0.0
0,0.0,0,22090,1.533203125,0.21875,4.0,14,66,7,1267.046875,380.566070556641,0,1,objects,small,0,1,objects,A,small,EX,O,120,E10,499.908203125,0.0,0.0,0.0
0,0.0,0,22098,3.48828125,0.17578125,9.0,6,34,15,886.691650390625,786.369201660156,0,1,objects,big,0,1,objects,A,small,EX,O,120,E10,499.908203125,0.0,0.0,0.0
0,0.0,0,22139,1.490234375,1.646484375,2.0,10,38,7,934.433715820312,208.109481811523,0,1,objects,small,0,1,faces,A,female,EX,F,122,E10,508.306640625,0.0,0.0,0.0
0,1.0,0,22206,0.8671875,0.1328125,2.0,2,8,5,608.267028808594,798.009155273438,0,1,objects,big,1,1,faces,P,female,VS,F,125,E10,520.904296875,1.0,1.0,1.0
0,1.0,0,22208,1.208984375,0.10546875,4.0,3,15,7,657.878356933594,613.066833496094,0,1,objects,small,1,1,faces,P,female,VS,F,125,E10,520.904296875,1.0,1.0,1.0
1,0.0,0,22237,0.962890625,0.294921875,1.0,13,69,2,1256.9365234375,601.109741210938,0,1,objects,big,0,1,objects,A,big,EX,O,127,E10,529.302734375,0.0,0.0,0.0
1,0.0,0,22238,1.291015625,0.31640625,2.0,15,77,3,1354.56689453125,528.086059570312,0,1,objects,big,0,1,objects,A,big,EX,O,127,E10,529.302734375,0.0,0.0,0.0
2,0.0,0,22240,1.76171875,0.234375,3.0,13,69,5,1239.25390625,610.165771484375,0,1,objects,big,0,1,objects,A,big,EX,O,127,E10,529.302734375,0.0,0.0,0.0
2,0.0,0,22241,2.029296875,0.580078125,4.0,15,77,6,1345.26220703125,506.484893798828,0,1,objects,big,0,1,objects,A,big,EX,O,127,E10,529.302734375,0.0,0.0,0.0
0,0.0,1,22245,3.169921875,0.3125,6.0,6,16,10,654.687622070312,733.380493164062,0,1,objects,big,0,1,objects,A,big,EX,O,127,E10,529.302734375,0.0,0.0,0.0
1,0.0,1,22373,1.337890625,0.2734375,3.0,11,60,5,1119.26623535156,614.847961425781,0,1,objects,big,0,1,faces,A,male,EX,F,133,E10,554.498046875,0.0,0.0,0.0
0,0.0,0,22375,1.875,0.326171875,4.0,15,74,7,1345.2431640625,219.166519165039,0,1,objects,small,0,1,faces,A,male,EX,F,133,E10,554.498046875,0.0,0.0,0.0
0,0.0,0,22376,2.240234375,0.220703125,5.0,14,73,8,1345.87365722656,153.367492675781,0,1,objects,small,0,1,faces,A,male,EX,F,133,E10,554.498046875,0.0,0.0,0.0
2,0.0,0,22378,2.6875,0.21484375,6.0,11,60,10,1139.49194335938,613.895568847656,0,1,objects,big,0,1,faces,A,male,EX,F,133,E10,554.498046875,0.0,0.0,0.0
0,0.0,0,22517,0.505859375,0.2890625,1.0,5,31,2,828.267761230469,435.715728759766,0,1,objects,small,0,1,objects,A,small,EX,O,139,E10,579.693359375,0.0,0.0,0.0
0,0.0,0,22524,2.869140625,0.380859375,7.0,15,75,9,1327.86767578125,302.826873779297,0,1,objects,small,0,1,objects,A,small,EX,O,139,E10,579.693359375,0.0,0.0,0.0
0,1.0,0,22615,1.125,0.2109375,2.0,10,54,5,1085.90197753906,915.220947265625,0,1,objects,small,1,1,faces,P,female,VS,I,143,E10,596.490234375,1.0,1.0,1.0
0,1.0,1,22621,2.455078125,0.130859375,6.0,4,11,11,655.811706542969,279.866271972656,0,1,objects,small,1,1,faces,P,female,VS,I,143,E10,596.490234375,1.0,1.0,1.0
1,1.0,0,22819,0.53515625,0.16015625,1.0,7,51,3,1069.66125488281,634.735473632812,0,1,objects,small,1,1,faces,P,male,VS,F,148,E10,617.486328125,1.0,1.0,1.0
0,1.0,0,22876,1.064453125,0.224609375,3.0,13,58,5,1184.00720214844,431.635650634766,0,1,objects,big,1,1,faces,P,female,VS,I,151,E10,630.083984375,1.0,1.0,1.0
1,0.0,1,22897,0.763671875,0.30859375,2.0,13,71,3,1286.40295410156,808.844848632812,0,1,objects,small,0,1,objects,A,big,EX,O,152,E10,634.283203125,0.0,0.0,0.0
2,0.0,1,22900,1.498046875,0.2109375,4.0,13,71,6,1273.98547363281,888.071105957031,0,1,objects,small,0,1,objects,A,big,EX,O,152,E10,634.283203125,0.0,0.0,0.0
0,0.0,0,22910,3.880859375,0.1953125,6.0,7,39,16,985.052917480469,332.381286621094,0,1,objects,big,0,1,objects,A,big,EX,O,152,E10,634.283203125,0.0,0.0,0.0
0,0.0,0,22926,0.712890625,0.447265625,2.0,1,3,3,585.806518554688,342.282897949219,0,1,objects,big,0,1,faces,A,male,EX,F,153,E10,638.482421875,0.0,0.0,0.0
0,0.0,1,22930,2.55859375,0.140625,4.0,15,80,7,1349.85961914062,812.763000488281,0,1,objects,small,0,1,faces,A,male,EX,F,153,E10,638.482421875,0.0,0.0,0.0
0,0.0,1,22949,2.314453125,0.162109375,5.0,8,36,8,849.382141113281,915.821166992188,0,1,objects,small,0,1,faces,A,female,EX,F,154,E10,642.681640625,0.0,0.0,0.0
0,1.0,0,23018,0.251953125,0.232421875,1.0,7,32,1,821.162231445312,539.311828613281,0,1,objects,small,1,1,faces,P,female,VS,I,158,E10,659.478515625,1.0,1.0,1.0
0,0.0,0,23085,0.375,0.51953125,1.0,10,59,3,1164.6484375,515.414672851562,0,1,objects,small,0,1,objects,A,small,EX,O,162,E10,676.275390625,0.0,0.0,0.0
0,0.0,0,23109,2.875,0.529296875,5.0,9,56,8,1178.09545898438,219.637268066406,0,1,objects,big,0,1,faces,A,male,EX,I,163,E10,680.474609375,0.0,0.0,0.0
0,0.0,1,23210,0.978515625,0.169921875,3.0,2,7,4,553.679077148438,710.863830566406,0,1,objects,small,0,1,faces,A,female,EX,I,168,E10,701.470703125,0.0,0.0,0.0
0,0.0,0,23214,2.140625,0.21875,5.0,10,59,8,1175.13464355469,542.899719238281,0,1,objects,small,0,1,faces,A,female,EX,I,168,E10,701.470703125,0.0,0.0,0.0
0,0.0,0,23244,0.220703125,0.36328125,1.0,4,31,1,859.526794433594,473.057067871094,0,1,objects,small,0,1,faces,A,male,EX,F,170,E10,709.869140625,0.0,0.0,0.0
0,1.0,0,23303,0.255859375,0.13671875,1.0,7,33,2,854.5751953125,646.787536621094,0,1,objects,small,1,1,faces,P,female,VS,F,173,E10,722.466796875,1.0,1.0,1.0
0,1.0,0,23307,1.1875,0.12109375,3.0,6,16,6,614.314880371094,700.288940429688,0,1,objects,small,1,1,faces,P,female,VS,F,173,E10,722.466796875,1.0,1.0,1.0
0,1.0,0,23486,0.26171875,0.169921875,1.0,11,48,2,1085.45092773438,383.097534179688,0,1,objects,small,1,1,faces,P,female,VS,I,181,E10,756.060546875,1.0,1.0,1.0
0,1.0,0,23490,1.103515625,0.130859375,4.0,6,20,6,765.239868164062,277.379760742188,0,1,objects,small,1,1,faces,P,female,VS,I,181,E10,756.060546875,1.0,1.0,1.0
0,0.0,1,23548,0.478515625,0.15625,1.0,10,49,1,1051.51257324219,484.759124755859,0,1,objects,big,0,1,objects,A,small,EX,O,184,E10,768.658203125,0.0,0.0,0.0
0,0.0,0,23555,2.228515625,0.291015625,4.0,4,22,8,768.633422851562,469.785552978516,0,1,objects,big,0,1,objects,A,small,EX,O,184,E10,768.658203125,0.0,0.0,0.0
0,0.0,1,23611,0.615234375,0.2421875,1.0,11,62,3,1167.11303710938,824.508056640625,0,1,objects,small,0,1,faces,A,male,EX,I,187,E10,781.255859375,0.0,0.0,0.0
0,1.0,0,23722,1.54296875,0.12890625,6.0,4,34,7,893.146240234375,698.79638671875,0,1,objects,big,1,1,faces,P,female,VS,F,193,E10,806.451171875,1.0,1.0,1.0
0,1.0,0,23727,2.470703125,0.220703125,9.0,12,58,12,1146.44873046875,416.287750244141,0,1,objects,big,1,1,faces,P,female,VS,F,193,E10,806.451171875,1.0,1.0,1.0
0,0.0,0,23805,0.98046875,0.193359375,3.0,5,40,5,948.14404296875,413.081726074219,0,1,objects,small,0,1,faces,A,male,EX,I,197,E10,823.248046875,0.0,0.0,0.0
0,0.0,1,23808,1.63671875,0.193359375,6.0,6,47,8,1048.75366210938,261.593170166016,0,1,objects,big,0,1,faces,A,male,EX,I,197,E10,823.248046875,0.0,0.0,0.0
0,1.0,0,23849,0.23828125,0.166015625,1.0,7,22,1,809.642272949219,474.547943115234,0,1,objects,small,1,1,faces,P,male,VS,I,199,E10,831.646484375,1.0,1.0,1.0
0,1.0,0,23859,2.328125,0.125,9.0,14,65,11,1233.48474121094,255.818603515625,0,1,objects,big,1,1,faces,P,male,VS,I,199,E10,831.646484375,1.0,1.0,1.0
0,1.0,0,23860,2.515625,0.16015625,10.0,12,45,12,960.729125976562,930.722839355469,0,1,objects,big,1,1,faces,P,male,VS,I,199,E10,831.646484375,1.0,1.0,1.0
0,0.0,1,24028,1.134765625,0.19140625,1.0,4,22,1,712.900573730469,447.776672363281,0,1,objects,big,0,1,faces,A,male,EX,F,209,E10,873.638671875,0.0,0.0,0.0
0,0.0,1,24104,0.638671875,0.212890625,1.0,8,39,1,945.201049804688,358.154418945312,0,1,objects,small,0,1,objects,A,big,EX,O,213,E10,890.435546875,0.0,0.0,0.0
1,0.0,0,24107,1.35546875,0.1796875,3.0,13,69,4,1290.23205566406,613.392517089844,0,1,objects,big,0,1,objects,A,big,EX,O,213,E10,890.435546875,0.0,0.0,0.0
2,0.0,0,24109,1.873046875,0.287109375,4.0,13,69,6,1228.19616699219,638.620666503906,0,1,objects,big,0,1,objects,A,big,EX,O,213,E10,890.435546875,0.0,0.0,0.0
1,0.0,0,24119,0.287109375,0.19140625,1.0,8,33,2,877.744812011719,613.04638671875,0,1,objects,small,0,1,objects,A,small,EX,O,214,E10,894.634765625,0.0,0.0,0.0
0,0.0,0,24120,1.15234375,0.21484375,2.0,10,42,3,926.1982421875,624.477783203125,0,1,objects,big,0,1,objects,A,small,EX,O,214,E10,894.634765625,0.0,0.0,0.0
2,0.0,1,24122,1.662109375,0.18359375,4.0,8,33,5,845.071472167969,653.838989257812,0,1,objects,small,0,1,objects,A,small,EX,O,214,E10,894.634765625,0.0,0.0,0.0
3,0.0,0,24128,3.77734375,0.1796875,8.0,8,33,11,862.472229003906,650.970825195312,0,1,objects,small,0,1,objects,A,small,EX,O,214,E10,894.634765625,0.0,0.0,0.0
0,0.0,0,21684,2.15625,0.234375,5.0,12,69,8,1262.78784179688,675.547424316406,0,1,objects,small,0,1,faces,A,female,EX,F,3,E07,8.599609375,0.0,0.0,0.0
0,0.0,1,21686,2.708984375,0.302734375,7.0,14,76,10,1348.71325683594,477.647186279297,0,1,objects,big,0,1,faces,A,female,EX,F,3,E07,8.599609375,0.0,0.0,0.0
0,0.0,0,21725,0.646484375,0.2734375,2.0,3,19,3,754.38427734375,154.421249389648,0,1,objects,big,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.0,0.0,0.0
0,0.0,0,21732,2.77734375,0.310546875,7.0,13,69,10,1280.9248046875,652.654235839844,0,1,objects,small,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.0,0.0,0.0
0,0.0,0,21820,1.34375,0.15625,3.0,2,5,4,578.244812011719,588.404663085938,0,1,objects,small,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.0,0.0,0.0
0,0.0,0,21828,3.81640625,0.2421875,10.0,10,62,12,1177.44458007812,853.087951660156,0,1,objects,small,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.0,0.0,0.0
0,1.0,0,21872,1.03515625,0.17578125,4.0,5,32,6,855.986267089844,573.421081542969,0,1,objects,big,1,1,faces,P,female,VS,I,11,E07,42.193359375,1.0,1.0,1.0
0,0.0,0,21959,1.416015625,0.33984375,4.0,8,33,6,840.611083984375,672.092224121094,0,1,objects,big,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.0,0.0,0.0
0,0.0,0,21960,1.79296875,0.205078125,5.0,9,42,7,958.9912109375,665.803771972656,0,1,objects,small,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.0,0.0,0.0
0,0.0,1,21961,2.025390625,0.271484375,6.0,10,52,8,1061.44287109375,771.263671875,0,1,objects,small,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.0,0.0,0.0
0,0.0,1,22109,1.068359375,0.333984375,4.0,6,28,5,837.842102050781,186.255096435547,0,1,objects,big,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.0,0.0,0.0
0,0.0,0,22117,3.197265625,0.318359375,11.0,11,42,13,955.52490234375,668.8984375,0,1,objects,big,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.0,0.0,0.0
0,1.0,0,22135,1.28515625,0.18359375,4.0,13,51,7,1064.05773925781,642.976135253906,0,1,objects,big,1,1,faces,P,female,VS,I,23,E07,92.583984375,1.0,1.0,1.0
0,1.0,1,22141,2.60546875,0.26953125,6.0,12,47,13,1041.54064941406,197.464050292969,0,1,objects,big,1,1,faces,P,female,VS,I,23,E07,92.583984375,1.0,1.0,1.0
0,0.0,1,22156,0.22265625,0.138671875,1.0,4,32,1,877.364440917969,583.174865722656,0,1,objects,big,0,1,faces,A,female,EX,I,24,E07,96.783203125,0.0,0.0,0.0
0,0.0,0,22158,0.666015625,0.291015625,2.0,3,15,3,611.88330078125,674.895751953125,0,1,objects,small,0,1,faces,A,female,EX,I,24,E07,96.783203125,0.0,0.0,0.0
1,0.0,0,22163,1.9453125,0.181640625,6.0,13,78,8,1368.43823242188,675.989562988281,0,1,objects,small,0,1,faces,A,female,EX,I,24,E07,96.783203125,0.0,0.0,0.0
2,0.0,0,22165,2.33203125,0.205078125,8.0,13,78,10,1386.03063964844,644.254333496094,0,1,objects,small,0,1,faces,A,female,EX,I,24,E07,96.783203125,0.0,0.0,0.0
0,1.0,0,22189,0.947265625,0.138671875,3.0,3,10,5,637.456420898438,135.90576171875,0,1,objects,big,1,1,faces,P,female,VS,F,25,E07,100.982421875,1.0,1.0,1.0
0,1.0,0,22209,0.236328125,0.15234375,1.0,3,31,1,847.94189453125,418.300018310547,0,1,objects,big,1,1,faces,P,female,VS,F,26,E07,105.181640625,1.0,1.0,1.0
0,0.0,0,22253,0.224609375,0.123046875,1.0,3,11,1,680.037170410156,213.649337768555,0,1,objects,small,0,1,faces,A,female,EX,I,28,E07,113.580078125,0.0,0.0,0.0
0,0.0,0,22258,1.298828125,0.1875,5.0,6,20,6,736.44189453125,284.285095214844,0,1,objects,big,0,1,faces,A,female,EX,I,28,E07,113.580078125,0.0,0.0,0.0
1,0.0,0,22262,2.09765625,0.119140625,8.0,12,59,10,1125.3779296875,569.536804199219,0,1,objects,small,0,1,faces,A,female,EX,I,28,E07,113.580078125,0.0,0.0,0.0
2,0.0,0,22265,2.75390625,0.125,10.0,12,59,13,1189.01550292969,534.916809082031,0,1,objects,small,0,1,faces,A,female,EX,I,28,E07,113.580078125,0.0,0.0,0.0
0,0.0,0,22267,3.1640625,0.310546875,12.0,13,70,15,1283.73510742188,729.415283203125,0,1,objects,small,0,1,faces,A,female,EX,I,28,E07,113.580078125,0.0,0.0,0.0
0,0.0,0,22268,3.498046875,0.251953125,13.0,14,71,16,1270.1181640625,819.628662109375,0,1,objects,big,0,1,faces,A,female,EX,I,28,E07,113.580078125,0.0,0.0,0.0
0,1.0,0,22287,1.4375,0.208984375,4.0,3,22,6,738.042175292969,446.559204101562,0,1,objects,small,1,1,faces,P,male,VS,I,29,E07,117.779296875,1.0,1.0,1.0
0,0.0,1,22488,0.53125,0.142578125,1.0,10,53,3,1104.10876464844,815.893188476562,0,1,objects,small,0,1,objects,A,small,EX,O,37,E07,151.373046875,0.0,0.0,0.0
0,0.0,0,22490,0.994140625,0.173828125,2.0,11,62,5,1190.91247558594,809.228210449219,0,1,objects,big,0,1,objects,A,small,EX,O,37,E07,151.373046875,0.0,0.0,0.0
0,0.0,1,22514,0.279296875,0.107421875,1.0,3,7,1,583.26318359375,715.766357421875,0,1,objects,big,0,1,faces,A,female,EX,F,38,E07,155.572265625,0.0,0.0,0.0
0,0.0,0,22516,1.333984375,0.212890625,2.0,9,43,3,984.6845703125,734.756042480469,0,1,objects,big,0,1,faces,A,female,EX,F,38,E07,155.572265625,0.0,0.0,0.0
0,0.0,1,22521,2.740234375,0.28515625,6.0,15,77,8,1377.25854492188,530.768737792969,0,1,objects,small,0,1,faces,A,female,EX,F,38,E07,155.572265625,0.0,0.0,0.0
0,0.0,0,22523,3.326171875,0.25390625,7.0,11,48,10,1047.18688964844,319.313598632812,0,1,objects,small,0,1,faces,A,female,EX,F,38,E07,155.572265625,0.0,0.0,0.0
0,0.0,0,22524,3.626953125,0.1484375,8.0,8,37,11,918.948425292969,144.587265014648,0,1,objects,small,0,1,faces,A,female,EX,F,38,E07,155.572265625,0.0,0.0,0.0
0,1.0,0,22589,0.54296875,0.287109375,1.0,2,8,3,585.018310546875,857.63037109375,0,1,objects,small,1,1,faces,P,female,VS,F,41,E07,168.169921875,1.0,1.0,1.0
0,1.0,0,22610,1.2890625,0.125,3.0,2,3,6,573.003173828125,384.757202148438,0,1,objects,big,1,1,faces,P,female,VS,I,42,E07,172.369140625,1.0,1.0,1.0
0,0.0,0,22667,1.890625,0.25390625,6.0,11,60,9,1168.4365234375,615.229553222656,0,1,objects,small,0,1,faces,A,male,EX,F,45,E07,184.966796875,0.0,0.0,0.0
0,0.0,0,22670,2.625,0.15234375,8.0,8,54,12,1029.60693359375,913.269653320312,0,1,objects,big,0,1,faces,A,male,EX,F,45,E07,184.966796875,0.0,0.0,0.0
0,0.0,0,22674,3.5234375,0.29296875,11.0,10,58,16,1140.16467285156,444.669738769531,0,1,objects,small,0,1,faces,A,male,EX,F,45,E07,184.966796875,0.0,0.0,0.0
0,1.0,0,22763,1.419921875,0.126953125,4.0,15,76,7,1363.66345214844,418.836242675781,0,1,objects,big,1,1,faces,P,male,VS,F,49,E07,201.763671875,1.0,1.0,1.0
0,0.0,0,22795,0.255859375,0.365234375,1.0,1,11,1,633.094116210938,226.804916381836,0,1,objects,small,0,1,faces,A,female,EX,F,51,E07,210.162109375,0.0,0.0,0.0
0,0.0,0,22800,1.751953125,0.142578125,4.0,15,78,6,1310.5703125,672.164306640625,0,1,objects,big,0,1,faces,A,female,EX,F,51,E07,210.162109375,0.0,0.0,0.0
0,0.0,0,22802,2.18359375,0.169921875,5.0,7,44,8,1002.45715332031,802.439636230469,0,1,objects,big,0,1,faces,A,female,EX,F,51,E07,210.162109375,0.0,0.0,0.0
0,0.0,0,22805,2.998046875,0.21484375,7.0,8,45,11,986.817993164062,890.926635742188,0,1,objects,big,0,1,faces,A,female,EX,F,51,E07,210.162109375,0.0,0.0,0.0
0,0.0,0,22808,3.865234375,0.18359375,9.0,2,16,14,628.85693359375,740.592224121094,0,1,objects,small,0,1,faces,A,female,EX,F,51,E07,210.162109375,0.0,0.0,0.0
0,0.0,1,23097,1.63671875,0.279296875,5.0,7,45,7,938.114929199219,892.264831542969,0,1,objects,big,0,1,objects,A,big,EX,O,63,E07,260.552734375,0.0,0.0,0.0
0,0.0,0,23104,3.443359375,0.19140625,8.0,13,67,14,1277.64794921875,421.667541503906,0,1,objects,small,0,1,objects,A,big,EX,O,63,E07,260.552734375,0.0,0.0,0.0
0,0.0,0,23168,0.416015625,0.384765625,2.0,6,37,2,949.523071289062,138.60188293457,0,1,objects,small,0,1,objects,A,small,EX,O,66,E07,273.150390625,0.0,0.0,0.0
0,0.0,1,23174,2.32421875,0.388671875,7.0,11,59,8,1165.10180664062,523.0283203125,0,1,objects,small,0,1,objects,A,small,EX,O,66,E07,273.150390625,0.0,0.0,0.0
0,1.0,0,23237,1.486328125,0.16015625,6.0,4,22,8,733.530029296875,436.403625488281,0,1,objects,small,1,1,faces,P,female,VS,I,68,E07,281.548828125,1.0,1.0,1.0
0,0.0,0,23320,2.5078125,0.212890625,7.0,10,51,11,1083.55456542969,639.600341796875,0,1,objects,big,0,1,faces,A,male,EX,F,71,E07,294.146484375,0.0,0.0,0.0
0,1.0,0,23346,2.166015625,0.1484375,8.0,10,58,9,1144.45031738281,422.551879882812,0,1,objects,small,1,1,faces,P,male,VS,I,72,E07,298.345703125,1.0,1.0,1.0
0,0.0,0,23670,0.84375,0.25,3.0,7,38,4,932.169555664062,202.323516845703,0,1,objects,big,0,1,faces,A,female,EX,F,78,E07,323.541015625,0.0,0.0,0.0
0,0.0,0,23679,2.88671875,0.1640625,9.0,15,71,13,1261.73767089844,800.554565429688,0,1,objects,small,0,1,faces,A,female,EX,F,78,E07,323.541015625,0.0,0.0,0.0
0,0.0,0,23742,1.24609375,0.279296875,3.0,6,30,5,862.324890136719,345.215637207031,0,1,objects,small,0,1,faces,A,female,EX,I,81,E07,336.138671875,0.0,0.0,0.0
0,0.0,0,23744,1.923828125,0.224609375,5.0,11,56,7,1162.4482421875,247.290969848633,0,1,objects,big,0,1,faces,A,female,EX,I,81,E07,336.138671875,0.0,0.0,0.0
0,0.0,0,23746,2.6015625,0.416015625,7.0,12,58,9,1154.12414550781,452.522338867188,0,1,objects,big,0,1,faces,A,female,EX,I,81,E07,336.138671875,0.0,0.0,0.0
0,0.0,0,23749,3.556640625,0.255859375,10.0,10,53,12,1049.09069824219,825.501708984375,0,1,objects,big,0,1,faces,A,female,EX,I,81,E07,336.138671875,0.0,0.0,0.0
0,1.0,0,23776,2.318359375,0.126953125,8.0,2,9,11,514.988403320312,968.44091796875,0,1,objects,big,1,1,faces,P,female,VS,F,82,E07,340.337890625,1.0,1.0,1.0
0,1.0,0,23777,2.486328125,0.208984375,9.0,6,45,12,952.461791992188,921.647033691406,0,1,objects,small,1,1,faces,P,female,VS,F,82,E07,340.337890625,1.0,1.0,1.0
0,0.0,0,23826,0.416015625,0.1171875,1.0,2,22,3,748.924255371094,429.890594482422,0,1,objects,big,0,1,objects,A,small,EX,O,84,E07,348.736328125,0.0,0.0,0.0
0,0.0,1,23829,1.05859375,0.19140625,3.0,12,67,6,1241.68994140625,421.323486328125,0,1,objects,small,0,1,objects,A,small,EX,O,84,E07,348.736328125,0.0,0.0,0.0
0,0.0,0,23839,3.05859375,0.197265625,9.0,4,27,16,797.537719726562,955.091796875,0,1,objects,small,0,1,objects,A,small,EX,O,84,E07,348.736328125,0.0,0.0,0.0
0,1.0,0,23892,1.51953125,0.138671875,6.0,4,24,7,745.342346191406,667.552429199219,0,1,objects,small,1,1,faces,P,female,VS,I,86,E07,357.134765625,1.0,1.0,1.0
0,1.0,0,23893,1.6953125,0.203125,7.0,8,43,8,974.758117675781,738.322326660156,0,1,objects,big,1,1,faces,P,female,VS,I,86,E07,357.134765625,1.0,1.0,1.0
0,1.0,0,23895,2.150390625,0.1875,9.0,10,60,10,1209.38000488281,618.887756347656,0,1,objects,big,1,1,faces,P,female,VS,I,86,E07,357.134765625,1.0,1.0,1.0
0,0.0,0,23915,1.458984375,0.27734375,5.0,4,12,6,641.278381347656,341.877807617188,0,1,objects,small,0,1,faces,A,male,EX,F,87,E07,361.333984375,0.0,0.0,0.0
0,0.0,0,23916,1.787109375,0.271484375,6.0,5,14,7,638.439331054688,578.371643066406,0,1,objects,big,0,1,faces,A,male,EX,F,87,E07,361.333984375,0.0,0.0,0.0
0,0.0,0,23917,2.111328125,0.27734375,7.0,6,16,8,623.711669921875,744.236206054688,0,1,objects,big,0,1,faces,A,male,EX,F,87,E07,361.333984375,0.0,0.0,0.0
0,0.0,1,23919,2.533203125,0.162109375,8.0,11,53,10,1044.51257324219,801.174865722656,0,1,objects,big,0,1,faces,A,male,EX,F,87,E07,361.333984375,0.0,0.0,0.0
0,0.0,1,24073,0.888671875,0.185546875,2.0,6,35,4,890.847534179688,839.642578125,0,1,objects,small,0,1,faces,A,male,EX,I,94,E07,390.728515625,0.0,0.0,0.0
0,0.0,0,24075,1.263671875,0.2265625,3.0,11,54,6,1070.38732910156,903.637084960938,0,1,objects,big,0,1,faces,A,male,EX,I,94,E07,390.728515625,0.0,0.0,0.0
0,1.0,0,24131,0.685546875,0.21875,2.0,1,10,3,656.551879882812,171.35823059082,0,1,objects,big,1,1,faces,P,female,VS,I,96,E07,399.126953125,1.0,1.0,1.0
0,1.0,0,24134,1.4453125,0.212890625,5.0,13,66,6,1254.82421875,324.015045166016,0,1,objects,big,1,1,faces,P,female,VS,I,96,E07,399.126953125,1.0,1.0,1.0
0,0.0,0,24224,0.61328125,0.189453125,2.0,1,4,4,552.722045898438,453.291595458984,0,1,objects,big,0,1,faces,A,female,EX,F,99,E07,411.724609375,0.0,0.0,0.0
0,0.0,0,24225,0.849609375,0.23828125,3.0,8,48,5,1042.39343261719,362.315460205078,0,1,objects,small,0,1,faces,A,female,EX,F,99,E07,411.724609375,0.0,0.0,0.0
0,0.0,0,24281,0.75,0.185546875,1.0,5,41,1,983.761596679688,529.637390136719,0,1,objects,big,0,1,faces,A,female,EX,I,101,E07,420.123046875,0.0,0.0,0.0
0,0.0,0,24291,3.54296875,0.150390625,8.0,15,77,11,1311.84204101562,521.263610839844,0,1,objects,small,0,1,faces,A,female,EX,I,101,E07,420.123046875,0.0,0.0,0.0
0,1.0,0,24309,1.123046875,0.1953125,3.0,5,21,5,768.565856933594,347.002105712891,0,1,objects,big,1,1,faces,P,female,VS,I,102,E07,424.322265625,1.0,1.0,1.0
0,1.0,0,24314,2.396484375,0.181640625,7.0,13,61,10,1139.84887695312,760.084228515625,0,1,objects,small,1,1,faces,P,female,VS,I,102,E07,424.322265625,1.0,1.0,1.0
0,0.0,0,24653,1.720703125,0.140625,2.0,6,40,10,917.939025878906,397.189910888672,0,1,objects,big,0,1,faces,A,male,EX,F,112,E07,466.314453125,0.0,0.0,0.0
0,0.0,0,24654,1.888671875,0.158203125,3.0,5,30,11,822.327941894531,338.239379882812,0,1,objects,small,0,1,faces,A,male,EX,F,112,E07,466.314453125,0.0,0.0,0.0
0,0.0,0,24655,2.087890625,0.21484375,4.0,4,21,12,752.31103515625,350.251434326172,0,1,objects,small,0,1,faces,A,male,EX,F,112,E07,466.314453125,0.0,0.0,0.0
0,0.0,0,24661,3.501953125,0.1015625,8.0,3,3,18,549.032592773438,340.576019287109,0,1,objects,big,0,1,faces,A,male,EX,F,112,E07,466.314453125,0.0,0.0,0.0
0,0.0,1,24690,0.28125,0.248046875,1.0,6,51,1,1095.47546386719,676.443603515625,0,1,objects,small,0,1,faces,A,male,EX,I,113,E07,470.513671875,0.0,0.0,0.0
0,0.0,1,24697,2.00390625,0.13671875,5.0,4,14,8,675.830688476562,572.888977050781,0,1,objects,small,0,1,faces,A,male,EX,I,113,E07,470.513671875,0.0,0.0,0.0
0,0.0,1,25020,1.3671875,0.21484375,1.0,12,50,9,1080.10876464844,524.015075683594,0,1,objects,small,0,1,objects,A,small,EX,O,120,E07,499.908203125,0.0,0.0,0.0
0,0.0,1,25030,3.4453125,0.189453125,8.0,15,75,19,1326.34045410156,319.206817626953,0,1,objects,small,0,1,objects,A,small,EX,O,120,E07,499.908203125,0.0,0.0,0.0
